class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
One,0.809924066,0.908654332,-0.000143213,0.748435915,0.861017585,-0.040271599,0.712445855,0.770943046,-0.077897698,0.73690927,0.687662125,-0.115372851,0.788855135,0.648808956,-0.144067332,0.729389191,0.645821452,-0.002004012,0.71974802,0.524759829,-0.031578846,0.712832153,0.458951145,-0.046526771,0.709178805,0.405259371,-0.04916082,0.779208839,0.652165115,-0.011916873,0.769325435,0.597069144,-0.079045705,0.764264286,0.680170298,-0.110285297,0.76751554,0.723701537,-0.10265252,0.823705971,0.672528148,-0.029360674,0.811006904,0.640821397,-0.091797329,0.799025416,0.719632983,-0.11185658,0.802740633,0.755393922,-0.102844842,0.867339313,0.705647349,-0.052840702,0.855409384,0.666547894,-0.089347057,0.836968303,0.720551491,-0.10131634,0.832527876,0.751046062,-0.094703399
One,0.813264728,0.911385953,-0.000143617,0.750363469,0.865367413,-0.042452205,0.712161064,0.770190239,-0.080232464,0.738708556,0.684259653,-0.116475761,0.792113304,0.64671284,-0.142542735,0.728147089,0.643762589,-0.004070357,0.720341682,0.522839725,-0.032882698,0.714056313,0.456955433,-0.046478227,0.710853159,0.403522372,-0.048677858,0.780065536,0.650151551,-0.013635797,0.772330105,0.592999339,-0.08268673,0.766646445,0.675876021,-0.112181529,0.768802047,0.716897547,-0.100311972,0.826340854,0.671782672,-0.030704988,0.81567347,0.634709239,-0.092715129,0.803213,0.712688446,-0.112277821,0.806858838,0.744918644,-0.101805292,0.870689869,0.706788778,-0.053932481,0.86084795,0.668806434,-0.090294331,0.842860878,0.721318543,-0.103641458,0.839401901,0.747096717,-0.09775681
One,0.811137199,0.908237338,-0.000136332,0.746072054,0.86153996,-0.039226539,0.709501386,0.767478824,-0.076247118,0.736720324,0.68334949,-0.112182252,0.789307296,0.64407438,-0.139764503,0.729812801,0.638895571,-0.001425466,0.721449256,0.518096745,-0.028853662,0.715288103,0.451701194,-0.042061154,0.711719751,0.397468567,-0.044120729,0.781371355,0.646840394,-0.012206038,0.771660328,0.586470783,-0.079578914,0.765244007,0.670744419,-0.110929146,0.767606974,0.717688918,-0.102110639,0.826638222,0.670211554,-0.030072823,0.814229786,0.631748915,-0.091817543,0.80058217,0.711355865,-0.113761626,0.803946972,0.748280525,-0.105527505,0.870355725,0.706475019,-0.053678758,0.858370423,0.665597141,-0.091106631,0.839340389,0.717735231,-0.105931059,0.835317433,0.74687326,-0.102002308
One,0.813903987,0.908057868,-0.000134216,0.748135924,0.863132119,-0.041347425,0.708531499,0.765795469,-0.07992702,0.736527085,0.67843169,-0.11609222,0.791374445,0.64238584,-0.141586244,0.729087234,0.638023019,-0.003923216,0.721120059,0.517247975,-0.0376078,0.715324163,0.450062186,-0.053459127,0.712935984,0.39475444,-0.057101373,0.781170428,0.643601358,-0.015628135,0.771349192,0.58567667,-0.088753387,0.76496917,0.671140969,-0.1168551,0.768467963,0.712854385,-0.103831343,0.8275581,0.665643811,-0.035022717,0.815335333,0.631183207,-0.102760136,0.80118078,0.711927533,-0.120751597,0.805707693,0.742487013,-0.108154155,0.871578753,0.701693058,-0.060699947,0.857745647,0.669487,-0.100594513,0.838114202,0.725055575,-0.112896852,0.835353971,0.749123573,-0.10600134
One,0.815991521,0.909801126,-0.000140106,0.748094141,0.863635778,-0.043107241,0.708971262,0.767012477,-0.079797328,0.738804817,0.679148793,-0.112323955,0.795178831,0.642020464,-0.132496685,0.728816986,0.639255166,-0.001165887,0.720634758,0.515699267,-0.031882104,0.714809775,0.446828544,-0.047132511,0.712314904,0.389180332,-0.052202139,0.781495571,0.647149861,-0.010735696,0.772992611,0.583701491,-0.083793469,0.766338289,0.672965169,-0.110583,0.768910885,0.718772709,-0.096518815,0.828312337,0.669676125,-0.028525189,0.818228424,0.624886632,-0.094980121,0.802665234,0.709391773,-0.112387247,0.805381358,0.74593246,-0.098783232,0.873343647,0.705821753,-0.053015504,0.86239332,0.661194742,-0.090224318,0.842503011,0.717838287,-0.100735098,0.838429093,0.7474401,-0.091891773
One,0.818066716,0.910016418,-0.000155117,0.748684108,0.866115034,-0.045516502,0.70922029,0.767313302,-0.082368009,0.74224472,0.678751945,-0.114568427,0.800978184,0.642217875,-0.132896453,0.730426967,0.635162354,-0.007151385,0.722392738,0.51006186,-0.04301675,0.716385305,0.441075563,-0.059080873,0.714373291,0.382742286,-0.063846111,0.785409749,0.644536912,-0.017641997,0.777798712,0.581858158,-0.09539184,0.769348025,0.674997747,-0.120405085,0.770914614,0.720475435,-0.103294566,0.83363086,0.668223083,-0.036780793,0.823392332,0.624262452,-0.108143702,0.806266427,0.713504136,-0.123847187,0.808893025,0.749780059,-0.107829265,0.879060924,0.705187619,-0.063009426,0.866850853,0.659297109,-0.102005683,0.846235335,0.720403492,-0.110467277,0.843166947,0.749863982,-0.099436246
One,0.820032239,0.908716559,-0.000143889,0.750448585,0.861448526,-0.040112857,0.70977515,0.764625847,-0.076126337,0.739272237,0.674306095,-0.109045401,0.796001911,0.636326909,-0.130716503,0.730840802,0.634585977,0.003001631,0.724075198,0.507370353,-0.026280455,0.719158828,0.438522696,-0.039636858,0.717090249,0.381205648,-0.042197987,0.784979284,0.641392767,-0.008215195,0.775810301,0.580431461,-0.077788167,0.769266546,0.670102239,-0.106570892,0.77214247,0.716785073,-0.095855884,0.832769454,0.662827015,-0.027013296,0.820738971,0.628535688,-0.093109928,0.806096733,0.714191854,-0.11329741,0.809866309,0.750183225,-0.102777138,0.878964186,0.697431386,-0.051823232,0.866320729,0.656395078,-0.089540012,0.847169161,0.715497255,-0.10042955,0.843900919,0.746059,-0.092963144
One,0.822599292,0.907906294,-0.000163827,0.751958847,0.862217426,-0.041049212,0.711556792,0.762972593,-0.07545159,0.74634093,0.674903989,-0.105544791,0.805818975,0.637442827,-0.119742826,0.733824551,0.632697701,0.000684128,0.726073623,0.504579961,-0.030300332,0.720906675,0.434439719,-0.042752713,0.718797207,0.374946445,-0.045757264,0.788634658,0.641351521,-0.010563537,0.779551566,0.579989076,-0.082106248,0.772349715,0.671141326,-0.109942511,0.77374059,0.719702721,-0.098447815,0.836828291,0.663791537,-0.029391767,0.825038612,0.625666201,-0.097433031,0.808884323,0.713509083,-0.118312426,0.811019838,0.752753079,-0.107705578,0.882995009,0.699358046,-0.054763492,0.868948102,0.655928016,-0.092651106,0.849094093,0.716997743,-0.104294911,0.845045924,0.750042558,-0.096310489
One,0.824962854,0.908232093,-0.000164568,0.754308701,0.863443971,-0.043148551,0.712407768,0.763310909,-0.079997458,0.746983171,0.674483538,-0.1119202,0.807186723,0.637302935,-0.128068954,0.735002756,0.63120991,-0.001715918,0.728977978,0.502492309,-0.034333877,0.723705947,0.432093263,-0.048483815,0.720867395,0.372551739,-0.052592669,0.79019177,0.639226019,-0.013312581,0.780900896,0.579998493,-0.087379158,0.774421632,0.671794116,-0.115412623,0.776601911,0.717136681,-0.104094498,0.838773906,0.661344886,-0.032560676,0.828166723,0.622456551,-0.101395145,0.812522233,0.710658073,-0.120581791,0.814692497,0.74728924,-0.109262779,0.885543466,0.696787834,-0.058892678,0.87345612,0.65199244,-0.096898817,0.853780448,0.713283539,-0.107508957,0.849979401,0.744930089,-0.099262491
One,0.825778604,0.910073102,-0.000158765,0.753715813,0.865260363,-0.046581492,0.713478088,0.762940645,-0.08350154,0.748097539,0.670593381,-0.115604825,0.806836426,0.630946875,-0.132646039,0.735057116,0.628927827,0.001302188,0.729355574,0.499590933,-0.032631323,0.72482425,0.42844063,-0.047450867,0.723190963,0.366986036,-0.051420838,0.791171968,0.638084769,-0.009001248,0.783735216,0.571232438,-0.085725084,0.775104105,0.665528536,-0.112995408,0.776509464,0.711649299,-0.097092792,0.840246499,0.661624253,-0.027963251,0.830566347,0.618427753,-0.102114908,0.813236415,0.710043311,-0.121321365,0.815907955,0.746232152,-0.105679415,0.887547195,0.698252797,-0.05354321,0.875519931,0.650397182,-0.095794909,0.85540247,0.713652372,-0.105303496,0.853242636,0.744546652,-0.0935333
One,0.830517352,0.910987496,-0.000168448,0.756869912,0.86566174,-0.041545901,0.713820159,0.759390175,-0.075214677,0.752421081,0.668387234,-0.104065038,0.816818833,0.632810414,-0.114500791,0.737399042,0.625920177,0.004892636,0.731136322,0.496898055,-0.030766828,0.725089014,0.424941421,-0.04677048,0.722619295,0.36359182,-0.051027939,0.793742776,0.635816574,-0.007773772,0.78676784,0.56922555,-0.084072918,0.7783764,0.661665618,-0.109775111,0.780578136,0.708466768,-0.093960926,0.84344238,0.660543919,-0.028245203,0.834834933,0.614202738,-0.098002762,0.816369236,0.70568645,-0.114632152,0.819314063,0.743719637,-0.098635554,0.891360462,0.6988253,-0.056786913,0.879121363,0.646863282,-0.093351841,0.858811736,0.710551798,-0.100765467,0.857834101,0.742435038,-0.088510871
One,0.836705565,0.911413193,-0.000152245,0.758907199,0.867752612,-0.048975185,0.716475308,0.76374507,-0.084431171,0.755856514,0.670542121,-0.112963803,0.81886059,0.629713953,-0.122140847,0.739131808,0.626089096,0.003170842,0.730645537,0.492069244,-0.030281922,0.724871039,0.418459147,-0.04402018,0.722936273,0.357974529,-0.045712005,0.796426058,0.636445642,-0.004634774,0.791312754,0.563830316,-0.082716785,0.784414768,0.661863685,-0.106913745,0.784938931,0.712089181,-0.086324804,0.846357584,0.661039293,-0.020839838,0.841299415,0.605954647,-0.091305502,0.822627544,0.700777709,-0.109069005,0.823024929,0.740918338,-0.090582795,0.892941117,0.698788822,-0.045031395,0.884900808,0.64199543,-0.081832394,0.864453316,0.706129909,-0.089907654,0.861355424,0.738955319,-0.075394139
One,0.839391112,0.917235732,-0.000173523,0.758737326,0.870660186,-0.048690896,0.716234565,0.761768401,-0.084495559,0.760484755,0.668910921,-0.112927385,0.826206088,0.630157709,-0.116910905,0.743206024,0.626371503,0.000336763,0.735122502,0.4937222,-0.03759218,0.72789377,0.419873476,-0.051406223,0.725296259,0.356996089,-0.053152021,0.802720189,0.637715816,-0.009379909,0.796358705,0.560600817,-0.091307625,0.787641346,0.661486924,-0.112159863,0.789696813,0.713272393,-0.089987077,0.854498625,0.663868487,-0.027749676,0.846952438,0.604669571,-0.102616951,0.826440454,0.704058588,-0.117497697,0.828909636,0.744719803,-0.09779226,0.902894139,0.703419924,-0.054375939,0.890906692,0.645715177,-0.092947908,0.869145155,0.712567568,-0.099337496,0.868851066,0.744880199,-0.085136533
One,0.841526985,0.921023965,-0.000150804,0.761058629,0.874396801,-0.053558256,0.718654275,0.763296366,-0.090737492,0.763486266,0.667657197,-0.119956724,0.828318298,0.629589081,-0.125660762,0.746901631,0.628032804,-0.003934304,0.738478482,0.49053818,-0.045927051,0.730848134,0.413025022,-0.063566163,0.728316367,0.348208934,-0.066373728,0.808221936,0.64118284,-0.011760939,0.803266168,0.564202845,-0.095748797,0.792204201,0.66237092,-0.11874298,0.792374015,0.710806847,-0.097153723,0.860740542,0.670161605,-0.028623974,0.85330534,0.614854932,-0.107140638,0.831009388,0.711845756,-0.124462895,0.833135128,0.748510957,-0.104538061,0.909012377,0.7120561,-0.053283446,0.89739126,0.656602919,-0.095191374,0.875048578,0.722679555,-0.103310019,0.875078022,0.752512813,-0.089357652
One,0.845024586,0.930425525,-0.000139165,0.764752507,0.880219638,-0.052787155,0.71940589,0.765354156,-0.09558823,0.762878895,0.670241594,-0.133132279,0.830936909,0.640748739,-0.146203205,0.753397524,0.626385033,-0.005461467,0.744214118,0.490833104,-0.054106481,0.736280382,0.411456227,-0.074846528,0.734647512,0.343146741,-0.079664119,0.815026343,0.640808702,-0.018454365,0.807114184,0.562832355,-0.113255836,0.795599163,0.665877223,-0.1323542,0.798808455,0.714617014,-0.105130576,0.868394494,0.670974672,-0.042237785,0.857319236,0.612760484,-0.12798664,0.834746659,0.712965071,-0.13657096,0.840089262,0.748891652,-0.108963013,0.918171883,0.715492666,-0.074483581,0.901586533,0.658667445,-0.118500181,0.878386259,0.726815224,-0.122064307,0.881597757,0.755014122,-0.10428077
One,0.850844204,0.939115047,-0.000136143,0.769710481,0.886602223,-0.052185614,0.723938525,0.775532007,-0.095660761,0.761443794,0.675988615,-0.133557364,0.829590976,0.640423119,-0.15238668,0.75376755,0.631524086,-0.010478233,0.746385634,0.491358936,-0.052448254,0.739600122,0.412664235,-0.072061762,0.738491118,0.346442044,-0.077716343,0.816063166,0.645868778,-0.022943866,0.811586738,0.567423463,-0.110647574,0.799086809,0.671068251,-0.132986695,0.800526679,0.722499192,-0.109655447,0.87020874,0.675872087,-0.044729017,0.86206615,0.619425535,-0.124869771,0.839641094,0.71764046,-0.136702836,0.843544066,0.755891979,-0.112278834,0.92137152,0.719597161,-0.074535064,0.910155773,0.662885249,-0.117711931,0.886073351,0.730332851,-0.123858288,0.885659575,0.761423171,-0.107543781
One,0.850344419,0.941689074,-0.000144467,0.76855135,0.885419428,-0.047013469,0.723686874,0.772981048,-0.088172331,0.759368181,0.672832787,-0.126665726,0.825605929,0.637563467,-0.148411006,0.754145086,0.629197955,-0.001451734,0.746317744,0.487286627,-0.040605813,0.739209592,0.409160852,-0.058728181,0.736610115,0.343711495,-0.062437546,0.815520704,0.643159568,-0.016067887,0.811008513,0.562802017,-0.10059955,0.79886055,0.665655971,-0.12708953,0.798827887,0.721240759,-0.108848102,0.868708372,0.673017919,-0.040179122,0.860373735,0.619153917,-0.118518159,0.838387132,0.717555881,-0.135699227,0.840747178,0.760320723,-0.11590483,0.919940233,0.716379225,-0.071531363,0.908246756,0.659064233,-0.113341324,0.884518385,0.726893246,-0.122635633,0.882728577,0.762618542,-0.109588332
One,0.85108608,0.947605968,-0.000132222,0.770479262,0.894633412,-0.055477399,0.725399494,0.781785011,-0.102979079,0.759492874,0.679354906,-0.146333188,0.825076401,0.636669278,-0.172246605,0.756447017,0.627986312,-0.016554499,0.747539639,0.487706065,-0.060916919,0.741531014,0.407113552,-0.08120434,0.740222454,0.338298321,-0.087808788,0.819625318,0.643439114,-0.030592965,0.814345896,0.563459814,-0.121809013,0.800814033,0.673211753,-0.143319055,0.801018,0.730449796,-0.120173097,0.87452215,0.675588012,-0.055254243,0.864087045,0.622425795,-0.143091246,0.840447724,0.72687304,-0.157038689,0.84385252,0.768229485,-0.134178489,0.926563084,0.72219032,-0.087901466,0.912694037,0.667510331,-0.135855123,0.887612283,0.739110887,-0.142798096,0.886951327,0.771787941,-0.128164172
One,0.857109129,0.95331502,-0.000147911,0.774442196,0.898433447,-0.057020374,0.726697087,0.782420933,-0.102982521,0.765581071,0.681210697,-0.144760743,0.837363899,0.650424838,-0.166215897,0.758720934,0.629756093,-0.014424121,0.751342177,0.486204714,-0.064642847,0.744509637,0.405054748,-0.086722426,0.742931128,0.334497362,-0.092882439,0.822462201,0.646057248,-0.028572988,0.818892181,0.57275033,-0.128526747,0.805223107,0.683142483,-0.150235981,0.805365324,0.735189378,-0.123080641,0.877972364,0.678586721,-0.054155562,0.871335208,0.626958668,-0.145830736,0.847729266,0.731056452,-0.155637607,0.849469721,0.769952297,-0.127642423,0.930843115,0.725751579,-0.08843749,0.922570288,0.670373619,-0.138440326,0.896899819,0.742404103,-0.144577503,0.894111514,0.774772465,-0.126788542
One,0.860793829,0.961605966,-0.00016126,0.776526809,0.906160891,-0.056178473,0.727119982,0.790111601,-0.106320187,0.76485604,0.687913597,-0.152105421,0.839216053,0.654462695,-0.17876403,0.760884643,0.632620215,-0.025603095,0.75469625,0.484333664,-0.076047949,0.747336924,0.400537521,-0.098928072,0.74511981,0.330339134,-0.106758557,0.825968623,0.650078654,-0.041119587,0.822926581,0.571954072,-0.140636057,0.808037817,0.680954456,-0.161489323,0.808306038,0.735041261,-0.136190206,0.882565141,0.683807611,-0.066834942,0.874956489,0.629074872,-0.157031879,0.850501537,0.730914116,-0.166115209,0.852717638,0.77029407,-0.139684886,0.936382413,0.733641326,-0.101401992,0.92824024,0.675090969,-0.150584519,0.902284741,0.744570255,-0.156508148,0.899664581,0.777382076,-0.140635535
One,0.862970352,0.964399099,-0.000163087,0.779603899,0.909295678,-0.062171578,0.730041623,0.790015459,-0.11437656,0.768291235,0.685767829,-0.162330076,0.84225899,0.648131669,-0.189539924,0.764162004,0.628685474,-0.029589294,0.756631374,0.479446709,-0.085962631,0.75000596,0.395749569,-0.110366881,0.749123037,0.323929995,-0.11835105,0.83069098,0.646754622,-0.044124827,0.826852143,0.574310005,-0.150801823,0.812075257,0.690460801,-0.171725154,0.811855733,0.743458569,-0.145448923,0.887929797,0.680653095,-0.07057558,0.879414976,0.632932186,-0.168666482,0.855151117,0.742200136,-0.178345665,0.856915534,0.780569553,-0.151171312,0.941942632,0.730037689,-0.106734991,0.932376862,0.67657721,-0.160324082,0.905757308,0.753100812,-0.165587604,0.902301669,0.785318613,-0.148218244
One,0.86480242,0.970105588,-0.000168521,0.781739175,0.913491309,-0.061720915,0.731936991,0.793384731,-0.116067536,0.772723138,0.688297331,-0.165459275,0.850760221,0.649217486,-0.192974493,0.768306613,0.629507244,-0.031745061,0.760102868,0.477248371,-0.089596964,0.753485203,0.391194254,-0.115590215,0.754207909,0.317913026,-0.126095966,0.835574985,0.647879779,-0.046953209,0.829626679,0.575198531,-0.157427281,0.814111352,0.69237721,-0.177970454,0.815350235,0.743758976,-0.150943056,0.893293738,0.681987286,-0.073776767,0.882517159,0.63232398,-0.171865359,0.857973278,0.741909385,-0.180177987,0.861438155,0.778811157,-0.153247625,0.947409153,0.73189795,-0.111026034,0.936832726,0.677000046,-0.163912416,0.909550667,0.753423393,-0.169971123,0.907186806,0.785358369,-0.154017285
One,0.868762493,0.97642839,-0.000154065,0.784615636,0.918866634,-0.062919967,0.733514905,0.798098803,-0.117763601,0.777043045,0.694570661,-0.168029785,0.855778277,0.658603668,-0.195909679,0.77173996,0.630448103,-0.032668885,0.765056372,0.477565229,-0.089352086,0.759137034,0.390802443,-0.114503719,0.760016859,0.318135768,-0.123047173,0.839899957,0.648184538,-0.046722855,0.835142851,0.574741185,-0.155727699,0.818494618,0.687987566,-0.179195866,0.81803304,0.73981607,-0.154265374,0.898524106,0.682295203,-0.072352514,0.888899267,0.636681974,-0.169323444,0.86343205,0.742665648,-0.179533809,0.865280569,0.7792418,-0.153928518,0.953462362,0.733756959,-0.108486556,0.944487929,0.680753767,-0.159926251,0.917275548,0.754345715,-0.169230431,0.913758934,0.785087824,-0.155564338
One,0.874677777,0.982435346,-0.000158758,0.787896037,0.91841805,-0.06546998,0.737779379,0.797138929,-0.120933689,0.781831682,0.691206694,-0.171517476,0.861056507,0.65708071,-0.198202297,0.775276721,0.632950783,-0.031549249,0.76680553,0.477385461,-0.093148947,0.761159837,0.390116572,-0.122772664,0.762705505,0.314909667,-0.133893132,0.843599379,0.653280854,-0.044652913,0.84143132,0.576335728,-0.156660601,0.82355684,0.693567336,-0.181387484,0.820813894,0.744345725,-0.155610889,0.902238905,0.68817544,-0.070864938,0.896237254,0.638856232,-0.170324475,0.869648635,0.74770093,-0.179845467,0.868965089,0.783290684,-0.152064011,0.957790256,0.738215029,-0.107792504,0.954270303,0.679171979,-0.159827113,0.925481737,0.754262686,-0.166928411,0.918771744,0.785879612,-0.150199741
